"","�..","YEAR","SITEID","PLOTID","SITE.PLOT","RC_INTERP","ESG","STM","STATE_INTERP","PHASE_INTERP","REFERENCENUM","REFERENCE","ESGEN","ACHNA","ANNUAL","ARAD","ARFRI","BARTEM","CLEIST","CXDU","LEYM","ELCHN","MEADPF","MEADPG","NISB","PPFF","PPGG","SMBPG","STBA","STGBGL","STGR","STIPA","STKR","SRC","GOOD.ARTEMISIA","HIMTNMEADOWSPP","OTHER.ALLIUM","SHRUB","SUB.SHRUB","CXPED","POTAC","POTBI","PCT.FOLIAR.COVER","PCT.BARE.SOIL","SPECIES.COUNT","SITENAME","LINEID","TOTALWTHECTARE","RC.Class","state.Class"
"933",935,2012,"OR-JARGALANT","HOID BULAG","OR-Jargalant / Hoid bulag","I","Loamy",3,1,1.2,2,"No","STBA-forbs meadow rangeland in loamy fan ESG, FS",0,5.25,0,2.5,0,39,0,25.5,25.5,0,0,0,4.5,0,0,22.25,0,0,0,0,0,11,0,0,0,0,0,0,0,82.5,17.5,12,"Orhon-Jargalant",1,1713.847046,"I","1"
"934",936,2012,"OR-JARGALANT","TASGIIN TOLGOI","OR-Jargalant / Tasgiin tolgoi","III","Loamy",2,2,2.2,2,"No","SBG-forb rangeland in Loamy fan and mountain valley ESG, FS",0,0,0,11.75,0,21,0,0,0,0,0,0,31.5,0,0,0,0,0,0,31.5,0,22.75,0,0,0,0,0,29.75,0,83.75,16.25,7,"Orhon-Jargalant",1,747.3835449,"I","1"
"935",937,2012,"SE-ALTANBULAG","BURGEDEI","SE-Altanbulag / Burgedei","III","Loamy",2,2,2.2,2,"No","SBG-forb rangeland in Loamy fan and mountain valley ESG, FS ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Selenge-Altanbulag",1,519.8121338,"","0"
"936",938,2012,"SE-ALTANBULAG","HUDUU","SE-Altanbulag / Huduu","II","Loamy",3,2,2.2,2,"No","STBA-forbs meadow rangeland in loamy fan ESG, FS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Selenge-Altanbulag",1,1009.623596,"","0"
"937",939,2012,"SE-ALTANBULAG","SUVARGA","SE-Altanbulag / Suvarga","IV","Deep Sandy",9,3,3.1,2,"No","Caragana-grass rangeland in Deep sandy alluvial plain ESG, Steppe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Selenge-Altanbulag",1,265.6062317,"","0"
"938",940,2012,"SE-BARUUNBUREN","CHANDAGATAI AR","SE-Baruunburen / Chandagatai ar","II","Loamy",3,2,2.1,2,"No","STBA-forbs meadow rangeland in loamy fan ESG, FS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Selenge-Baruunburen",1,1101.025757,"","0"
"939",941,2012,"SE-BARUUNBUREN","CHULUU HAGALDAG","SE-Baruunburen / Chuluu hagaldag","I","Loamy",3,1,1.2,2,"No","STBA-forbs meadow rangeland in loamy fan ESG, FS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Selenge-Baruunburen",1,999.2233276,"","0"
"940",942,2012,"SE-BARUUNBUREN","UNDUR TOLGOI","SE-Baruunburen / Undur tolgoi","I","Loamy",3,1,1.2,2,"No","STBA-forbs meadow rangeland in loamy fan ESG, FS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Selenge-Baruunburen",1,879.4205933,"","0"
"941",943,2012,"SE-BAYANGOL","BAYANGOL","SE-Bayangol / Bayangol","I","Sandy loam",8,1,1.2,2,"No","STKR- CLSQ- forbs rangeland in Sandy loam alluvial fan ESG, Steppe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","0"
"942",944,2012,"SE-BAYANGOL","BAYANTSOGT","SE-Bayangol / Bayantsogt","II","Sandy loam",8,2,2.1,2,"No","STKR- CLSQ- forbs rangeland in Sandy loam alluvial fan ESG, Steppe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","0"
"943",945,2012,"SE-BAYANGOL","TUNHIIN HUNDII","SE-Bayangol / Tunhiin hundii","II","Sandy loam",8,2,2.1,2,"No","STKR- CLSQ- forbs rangeland in Sandy loam alluvial fan ESG, Steppe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","0"
"944",946,2012,"SE-BUGANT","HODOOD","SE-Bugant / Hodood","I","High water table",5,1,1.1,1,"Yes","Grass-forbs mountain meadow rangeland in loamy ESG, FS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Selenge-Bugant",1,1133.226563,"","0"
"945",947,2012,"SE-ERUU","DAAGAN DEL","SE-Eruu / Daagan del","II","Loamy",3,2,2.1,2,"No","STBA-forbs meadow rangeland in loamy fan ESG, FS",0,0,0,38.18181818,0,0,10.90909091,9.090909091,9.090909091,0,0,0,14.54545455,0,5.454545455,29.09090909,0,0,0,0,0,0,0,0,0,0,0,14.54545455,0,80,12.72727273,7,"Selenge-Eruu",1,1392.83252,"I","1"
"946",948,2012,"SE-ERUU","GUNTOLGOI","SE-Eruu / Guntolgoi","I","High water table",4,1,1.1,1,"Yes","Carex-Grass-forbs rangeland in High water table ESG, FS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Selenge-Eruu",1,2501.45874,"","0"
"947",949,2012,"SE-HUDER","BUMBAT","SE-Huder / Bumbat","II","High water table",4,2,2.1,2,"No","Carex-Grass-forbs rangeland in High water table ESG, FS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Selenge-Huder",1,1770.841431,"","0"
"948",950,2012,"SE-HUDER","JALGA","SE-Huder / Jalga","I","Loamy",3,1,1.1,1,"Yes","STBA-forbs meadow steppe rangeland in loamy plain ESG, FS ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","0"
"949",951,2012,"SE-HUSHAAT","BUGAT","SE-Hushaat / Bugat","I","Loamy",3,1,1.2,2,"No","STBA-forbs meadow rangeland in loamy fan ESG, FS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Selenge-Hushaat",1,584.0136719,"","0"
"950",952,2012,"SE-HUSHAAT","MOGOIT","SE-Hushaat / Mogoit","II","Loamy",3,2,2.1,2,"No","STBA-forbs meadow rangeland in loamy fan ESG, FS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Selenge-Hushaat",1,492.8115234,"","0"
"951",953,2012,"SE-JAVHLANT","BUMBAT","SE-Javhlant / Bumbat","II","Loamy",3,2,2.2,2,"No","STBA-forbs meadow rangeland in loamy fan ESG, FS",0,0,0,24.5,0,0,61,0,0,0,0,0,35.5,12,2.25,13.25,0,0,0,0,0,0,0,1.25,0,0,0,14,11,90,9,13,"Selenge-Javhlant",1,808.8189087,"III","2"
"952",954,2012,"SE-JAVHLANT","MONOSTOI","SE-Javhlant / Monostoi","I","Loamy",3,1,1.1,1,"Yes","STBA-forbs meadow rangeland in loamy fan ESG, FS",0,0,0,36.25,0,0,15.75,12.75,12.75,4.75,0,0,31.75,5,17.5,13.25,0,0,0,0,0,0,0,0,0,0,0,11.25,14.75,86.25,13.75,13,"Selenge-Javhlant",1,1054.024658,"III","2"
"953",955,2012,"SE-MANDAL","BAYANSUUDAL","SE-Mandal / Bayansuudal","III","Loamy",2,2,2.2,2,"No","SBG-forb rangeland in Loamy fan and mountain valley ESG, FS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Selenge-Mandal",1,1331.631104,"","0"
"954",956,2012,"SE-MANDAL","OHIROOGIIN AM","SE-Mandal / Ohiroogiin am","III","Loamy",2,2,2.2,2,"No","SBG-forb rangeland in Loamy fan and mountain valley ESG, FS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","0"
"955",957,2012,"SE-MANDAL","SERGELEN DENJ","SE-Mandal / Sergelen denj","III","Loamy",2,2,2.2,2,"No","SBG-forb rangeland in Loamy fan and mountain valley ESG, FS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Selenge-Mandal",1,1410.233032,"","0"
"956",958,2012,"SE-MANDAL","SHIRHENTSEG","SE-Mandal / Shirhentseg","III","Loamy",2,2,2.2,2,"No","SBG-forb rangeland in Loamy fan and mountain valley ESG, FS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Selenge-Mandal",1,1542.036011,"","0"
"957",959,2012,"SE-MANDAL","SOLOOMJALGA","SE-Mandal / Soloomjalga","II","Loamy",3,2,2.1,2,"No","STBA-forbs meadow rangeland in loamy fan ESG, FS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","0"
"958",960,2012,"SE-ORHON","BURHANTOLGOI","SE-Orhon / Burhantolgoi","II","Sandy loam",8,2,2.1,2,"No","STKR- CLSQ- forbs rangeland in Sandy loam alluvial fan ESG, Steppe",0,0,0,0,0,0,68.57923497,0,0,0,0,0,3.005464481,29.50819672,0,0,0,0,0,23.22404372,1,0,0,0,1.092896175,0,0,0,3.005464481,87.70491803,8.743169399,6,"Selenge-Orhon",1,534.0124512,"I","1"
"959",961,2012,"SE-ORHON","SANSAR","SE-Orhon / Sansar","II","Sandy loam",8,2,2.1,2,"No","STKR- CLSQ- forbs rangeland in Sandy loam alluvial fan ESG, Steppe",0,0,0,21.39303483,0,0,85.07462687,1.990049751,1.990049751,0,0,0,0.497512438,3.980099502,0,0,0,0,0,15.42288557,1,0,0,0,1.492537313,0,0,0,0.497512438,92.53731343,4.975124378,8,"Selenge-Orhon",1,734.6171875,"IV","4"
"960",962,2012,"SE-ORHONTUUL","HOLBOO TOLGOI","SE-Orhontuul / Holboo tolgoi","II","Loamy",3,2,2.1,2,"No","STBA-forbs meadow rangeland in loamy fan ESG, FS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Selenge-Orhontuul",1,1440.233765,"","0"
"961",963,2012,"SE-ORHONTUUL","HONGOR OVOO","SE-Orhontuul / Hongor ovoo","II","Loamy",2,2,2.2,2,"No","SBG-forb rangeland in Loamy fan and mountain valley ESG, FS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Selenge-Orhontuul",1,1486.434937,"","0"
"962",964,2012,"SE-ORHONTUUL","SHAR US","SE-Orhontuul / Shar us","II","Loamy",3,2,2.2,2,"No","STBA-forbs meadow rangeland in loamy fan ESG, FS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Selenge-Orhontuul",1,652.215271,"","0"
"963",965,2012,"SE-SAIHAN","GAVSHGAI","SE-Saihan / Gavshgai","I","Deep Sandy",9,1,1.1,1,"Yes","Caragana-grass rangeland in Deep sandy alluvial plain ESG, Steppe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Selenge-Saihan",1,599.8140259,"","0"
"964",966,2012,"SE-SAIHAN","HUTUL","SE-Saihan / Hutul","I","Sandy loam",8,1,1.1,1,"Yes","STKR- CLSQ- forbs rangeland in Sandy loam alluvial fan ESG, Steppe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Selenge-Saihan",1,542.8126831,"","0"
"965",967,2012,"SE-SAIHAN","NOMGON","SE-Saihan / Nomgon","II","Deep Sandy",9,2,2.1,2,"No","Caragana-grass rangeland in Deep sandy alluvial plain ESG, Steppe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Selenge-Saihan",1,856.0200195,"","0"
"966",968,2012,"SE-SANT","HUSHAAT","SE-Sant / Hushaat","II","Loamy",2,2,2.1,2,"No","SBG-forb rangeland in Loamy fan and mountain valley ESG, FS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","0"
"967",969,2012,"SE-SANT","IVEN","SE-Sant / Iven","III","Loamy",2,2,2.2,2,"No","SBG-forb rangeland in Loamy fan and mountain valley ESG, FS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Selenge-Sant",1,1494.634888,"","0"
"968",970,2012,"SE-SHAAMAR","DELGERHAN","SE-shaamar / Delgerhan","II","Loamy",3,2,2.1,2,"No","STBA-forbs meadow rangeland in loamy fan ESG, FS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Selenge-Shaamar",1,1179.627563,"","0"
"969",971,2012,"SE-SHAAMAR","DULAANHAN","SE-shaamar / Dulaanhan","IV","Loamy",3,3,3.1,2,"No","STBA-forbs meadow rangeland in loamy fan ESG, FS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Selenge-Shaamar",1,607.4142456,"","0"
"970",972,2012,"SE-SHAAMAR","OHIHUNDII","SE-shaamar / Ohihundii","II","High water table",4,2,2.1,2,"No","Carex-Grass-forbs rangeland in High water table ESG, FS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Selenge-Shaamar",1,142.6033325,"","0"
"971",973,2012,"SE-SUHBAATAR","HOROOLOL","SE-Suhbaatar / Horoolol","III","Deep Sandy",9,2,2.2,2,"No","Caragana-grass rangeland in Deep sandy alluvial plain ESG, Steppe",0,1.075268817,0,39.78494624,0,0,5.376344086,0,0,0,0,0,19.35483871,0,0,0,0,0,0,2.150537634,0,0,0,0,0,0,0,0,19.35483871,62.3655914,19.35483871,6,"Selenge-Suhbaatar",1,462.0108337,"III","3"
"972",974,2012,"SE-TSAGAANNUUR","HUURCH","SE-Tsagaannuur / Huurch","IV","Loamy",2,3,3.1,2,"No","SBG-forb rangeland in Loamy fan and mountain valley ESG, FS",0,0,0,16.31205674,0,0,19.85815603,3.546099291,3.546099291,0,0,0,27.65957447,4.964539007,3.546099291,0,0,0,0,7.092198582,1,4.255319149,0,3.546099291,3.546099291,0,0,1.418439716,4.255319149,91.4893617,7.092198582,23,"Selenge-Tsagaannuur",1,633.2148438,"III","2"
"973",975,2012,"SE-TSAGAANNUUR","TIIREG","SE-Tsagaannuur / Tiireg","II","Loamy",2,2,2.1,2,"No","SBG-forb rangeland in Loamy fan and mountain valley ESG, FS",0,0,0,15.38461538,0,0,17.94871795,2.564102564,2.564102564,0,0,0,12.82051282,10.25641026,0,0,0,0,0,5.128205128,0,0,0,5.128205128,0,0,0,0,0,84.61538462,12.82051282,14,"Selenge-Tsagaannuur",1,895.4208984,"III","2"
"974",976,2012,"SE-TSAGAANNUUR","UGUUMUR","SE-Tsagaannuur / Uguumur","I","Loamy",3,1,1.2,2,"No","STBA-forbs meadow steppe rangeland in loamy plain ESG, FS ",0,0,0,8.333333333,0,0,16.66666667,3.333333333,3.333333333,0,0,0,21.66666667,8.333333333,0,5,0,0,0,0,0,0,0,1.666666667,0,0,0,6.666666667,1.666666667,73.33333333,23.33333333,17,"Selenge-Tsagaannuur",1,571.6133423,"III","2"
"975",977,2012,"SE-TUSHIG","AR NUGA","SE-Tushig / Ar nuga","I","High water table",5,1,1.1,1,"Yes","Grass-forbs mountain meadow rangeland in loamy ESG, FS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Selenge-Tushig",1,982.6229858,"","0"
"976",978,2012,"SE-TUSHIG","JARGALMANDAH","SE-Tushig / Jargalmandah","I","High water table",4,1,1.1,1,"Yes","Carex-Grass-forbs rangeland in High water table ESG, FS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","0"
"977",979,2012,"SE-ZUUNBUREN","JARGALANT","SE-Zuunburen / Jargalant","IV","Loamy",3,3,3.1,2,"No","STBA-forbs meadow rangeland in loamy fan ESG, FS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Selenge-Zuunburen",1,1408.032837,"","0"
"978",980,2012,"SE-ZUUNBUREN","OROS DAVAA","SE-Zuunburen / Oros davaa","II","Loamy",2,2,2.1,2,"No","SBG-forb rangeland in Loamy fan and mountain valley ESG, FS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Selenge-Zuunburen",1,1743.040771,"","0"
"979",981,2012,"SE-ZUUNBUREN","SUMIIN BULAN","SE-Zuunburen / Sumiin bulan","IV","Loamy",2,3,3.2,2,"No","SBG-forb rangeland in Loamy fan and mountain valley ESG, FS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Selenge-Zuunburen",1,772.618103,"","0"
"980",982,2012,"SU-ASGAT","OBOOT","SU-Asgat / Oboot","I","Sandy loam",6,1,1.1,1,"Yes","STGR-ELCHN- forbs rangeland in loamy plain ESG, ES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","0"
"981",983,2012,"SU-ASGAT","SHAR OBOO","SU-Asgat / Shar oboo","i","Sandy loam",6,1,1.2,2,"No","STGR-ELCHN- forbs rangeland in loamy plain ESG, ES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","0"
"982",984,2012,"SU-ASGAT","SHARGIIN UUL","SU-Asgat / Shargiin uul","I","Sandy loam",6,1,1.1,1,"Yes","STGR-ELCHN- forbs rangeland in loamy plain ESG, ES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","0"
"983",985,2012,"SU-ASGAT","TSAGAAN TOLGOI","SU-Asgat / Tsagaan tolgoi","I","Sandy loam",6,1,1.1,1,"Yes","STGR-ELCHN- forbs rangeland in loamy plain ESG, ES",0,36.25,0,12.5,0,0,1.25,7.75,7.75,0,0,0,4.75,20.75,0,0,0,48.75,0,0,0,0.25,0,0,0,1.25,0,0,4.25,94.75,3.5,13,"Suhbaatar-Asgat",1,1803.990601,"I","1"
"984",986,2012,"SU-ASGAT","ULAAN DEL","SU-Asgat / Ulaan del","II","Sandy loam",6,2,2.1,2,"No","STGR-ELCHN- forbs rangeland in loamy plain ESG, ES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","0"
"985",987,2012,"SU-BARUUN-URT","TAVAN HONHOR HUJIR","SU-Baruun-Urt / Tavan Honhor Hujir","II","Sandy loam",8,2,2.1,2,"No","STKR- CLSQ- forbs rangeland in Sandy loam alluvial fan ESG, Steppe",0,9,5,0,5.75,0,18,26.25,26.25,0,0,0,4.25,58.5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4.25,93.5,5.25,12,"Suhbaatar-Baruun-Urt",1,1871.93457,"III","3"
"986",988,2012,"SU-BARUUN-URT","TSAGAAN HUDAG","SU-Baruun-Urt / Tsagaan Hudag","i","Sandy loam",8,1,1.2,2,"No","STKR- CLSQ- forbs rangeland in Sandy loam alluvial fan ESG, Steppe",0,6.75,0,0,21.5,0,16,19,19,0,0,0,11.5,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.25,1.5,10,"Suhbaatar-Baruun-Urt",1,1939.430176,"III","3"
"987",989,2012,"SU-BARUUN-URT","UST-DORVOLJ","SU-Baruun-Urt / Ust-Dorvolj","II","Sandy loam",8,2,2.1,2,"No","STKR- CLSQ- forbs rangeland in Sandy loam alluvial fan ESG, Steppe",0,12.5,0.5,3.5,1.5,0,5.75,19.25,19.25,0,0,0,2.25,48.25,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1.75,85.25,8,15,"Suhbaatar-Baruun-Urt",1,1218.057983,"III","3"
"988",990,2012,"SU-BARUUN-URT","ZARAA","SU-Baruun-Urt / Zaraa","II","Sandy loam",8,2,2.1,2,"No","STKR- CLSQ- forbs rangeland in Sandy loam alluvial fan ESG, Steppe",0,14.5,3,0,4,0,0.75,23.5,23.5,0,0,0,7.75,1,0,0,0,0,0,4.75,0,0,0,0,0,0,0,0,1.25,83.5,13.75,13,"Suhbaatar-Baruun-Urt",1,2274.440918,"III","3"
"989",991,2012,"SU-BAYANDELGER","ADIYAT","SU-Bayandelger / Adiyat","IV","Sandy loam",12,3,3.1,2,"No","STKR-STGL/STGO-CLSQ rangeland in Sandy loamy covered gravelly plain ESG, Semi desert steppe",0,45.75,NA,0,0,0,NA,NA,NA,0,0,NA,20.5,9,0,0,0,0,0,0.75,0,0,0,0,0,0,NA,NA,NA,65.5,29.25,9,"Suhbaatar-Bayandelger",1,2768.884766,"II","2"
"990",992,2012,"SU-BAYANDELGER","BAGA ORGOO","SU-Bayandelger / Baga orgoo","IV","Sandy loam",12,3,3.1,2,"No","STKR-STGL/STGO-CLSQ rangeland in Sandy loamy covered gravelly plain ESG, Semi desert steppe",0,48,NA,0,0,0,NA,NA,NA,0,0,NA,9.25,20.5,0,0,0,0,0,0.25,0,0,0,0,0,0,NA,NA,NA,93.25,5.75,10,"Suhbaatar-Bayandelger",1,9950.539063,"I","1"
"991",993,2012,"SU-BAYANDELGER","BOR HUJIR","SU-Bayandelger / Bor hujir","IV","Sandy loam",12,3,3.1,2,"No","STKR-STGL/STGO-CLSQ rangeland in Sandy loamy covered gravelly plain ESG, Semi desert steppe",0,31.5,0,0,0,0,0,11.5,11.5,0,0,0,10.75,18.5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,64.25,31,13,"Suhbaatar-Bayandelger",1,1058.849487,"I","1"
"992",994,2012,"SU-BAYANDELGER","DEBREH","SU-Bayandelger / Debreh","I","Sandy loam",17,1,1.1,1,"Yes","ACSP-SALSOLA dominated solonchak in HWT ESG, Desert steppe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","0"
"993",995,2012,"SU-BAYANDELGER","TSAGAAN AIRAG","SU-Bayandelger / Tsagaan airag","IV","Sandy loam",12,3,3.1,2,"No","STKR-STGL/STGO-CLSQ rangeland in Sandy loamy covered gravelly plain ESG, Semi desert steppe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","0"
"994",996,2012,"SU-BAYANDELGER","ZUUN TOGROG","SU-Bayandelger / Zuun togrog","IV","Sandy loam",12,3,3.1,2,"No","STKR-STGL/STGO-CLSQ rangeland in Sandy loamy covered gravelly plain ESG, Semi desert steppe",0,9.25,NA,1.25,0,0,NA,NA,NA,0,0,NA,15.25,17,0,0,0,0,0,0,0,3.5,0,1.25,0,0,NA,NA,NA,71.75,27.25,10,"Suhbaatar-Bayandelger",1,1921.266846,"I","1"
"995",997,2012,"SU-DARIGANGA","ARIGUN","SU-Dariganga / Arigun","III","Sandy loam",6,3,3.1,2,"No","STGR-ELCHN- forbs rangeland in loamy plain ESG, ES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","0"
