,YEAR,SITEID,PLOTID,SITE.PLOT,RC_INTERP,ESG,STM,STATE_INTERP,PHASE_INTERP,REFERENCENUM,REFERENCE,ESGEN,ACHNA,ANNUAL,ARAD,ARFRI,BARTEM,CLEIST,CXDU,LEYM,ELCHN,MEADPF,MEADPG,NISB,PPFF,PPGG,SMBPG,STBA,STGBGL,STGR,STIPA,STKR,SRC,GOOD ARTEMISIA,HIMTNMEADOWSPP,OTHER ALLIUM,SHRUB,SUB-SHRUB,CXPED,POTAC,POTBI,PCT.FOLIAR.COVER,PCT.BARE.SOIL,SPECIES.COUNT,SITENAME,LINEID,TOTALWTHECTARE
1224,2012,UH-SANT,SHUUDUU,UH-Sant / Shuuduu,II,Sandy loam,12,2,2.1,2,No,"STKR-STGL/STGO-CLSQ rangeland in Sandy loam covered gravelly plain ESG, Semi desert steppe",0,36,0,0,0,0,3.25,0,0,0,0,0,0,10.75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,58.25,37.25,8,Uvurhangai-Sant,1,383.6089478
1225,2012,UH-SANT,ZARAA,UH-Sant / Zaraa,I,Sandy loam,8,1,1.1,1,Yes,"STKR- CLSQ- forbs rangeland in Sandy loam alluvial fan ESG, Steppe",0,2,4.75,0,4.75,0,0.5,0,0,0,0,0,1.25,14.5,0,0,0,0,0,43.75,0,0,0,0,0,0,0,1.25,0,64.25,33.25,9,Uvurhangai-Sant,1,215.2050323
1226,2012,UH-TARAGT,ALTAN TAL,UH-Taragt / Altan tal,II,Sandy loam,8,2,2.1,2,No,"STKR- CLSQ- forbs rangeland in Sandy loam alluvial fan ESG, Steppe",0,0,1.25,0,1.25,0,0,0,0,0,0,0,5.5,34.75,0,0,0,0,0,15.75,0,0,0,0.5,0,0,37.5,0,3,87.75,0.25,10,Uvurhangai-Taragt,1,170.6039886
1227,2012,UH-TARAGT,BERH,UH-Taragt / Berh,I,Sandy loam,8,1,1.2,2,No,"STKR- CLSQ- forbs rangeland in Sandy loam alluvial fan ESG, Steppe",0,0,3.25,1,3.25,0.25,0,0,0,0,0,0,15,32.75,0.5,0,0,0,0,21.75,0,0,0,5.75,0,0,6.75,0,0.5,85,10.25,16,Uvurhangai-Taragt,1,240.0056
1228,2012,UH-TARAGT,HUREMT,UH-Taragt / Huremt,II,Sandy loam,8,2,2.1,2,No,"STKR- CLSQ- forbs rangeland in Sandy loam alluvial fan ESG, Steppe",0,0,8.5,4.5,8.5,0,0,0,0,0,0,0,9.75,36.25,0,0,0,0,0,3,0,0,0,0,0,0,10.5,0,0.25,72,15.75,13,Uvurhangai-Taragt,1,236.0055237
1229,2012,UH-TARAGT,IH UUL,UH-Taragt / Ih uul,I,Sandy loam,8,1,1.2,2,No,"STKR- CLSQ- forbs rangeland in Sandy loam alluvial fan ESG, Steppe",0,0,0.5,0,0.5,0,0,0,0,0,0,0,3.25,40.25,0,0,0,0,0,13.75,0,0,0,0,0,0,25.75,0,0.75,81,0.5,11,Uvurhangai-Taragt,1,172.6040497
1230,2012,UH-TARAGT,TUYA,UH-Taragt / Tuya,II,Sandy loam,8,2,2.1,2,No,"STKR- CLSQ- forbs rangeland in Sandy loam alluvial fan ESG, Steppe",0,0.25,0.25,0,21.75,0,0,0,0,0,0,0,4.5,6.25,0,0,0,0,0,7.25,0,0,0,0,0,0,3.5,0,0,63.5,8,13,Uvurhangai-Taragt,1,177.0041351
1231,2012,UH-TARAGT,YIZEN,UH-Taragt / Yizen,I,Sandy loam,8,1,1.2,2,No,"STKR- CLSQ- forbs rangeland in Sandy loam alluvial fan ESG, Steppe",0,0,8.5,3.75,8.5,0,0,0,0,0,0,0,8.75,58.25,0,0,0,0,0,3.75,0,0,0,0,0,0,3.5,0,2,78.5,0.75,9,Uvurhangai-Taragt,1,595.013916
1232,2012,UH-TUGRUG,HASHALAAGUI TALBAI,UH-Tugrug / Hashalaagui talbai,II,Sandy loam,12,2,2.1,2,No,"STKR-STGL/STGO-CLSQ rangeland in Sandy loam covered gravelly plain ESG, Semi desert steppe",0,0.25,NA,0,0,3,NA,NA,NA,0,0,NA,0,0,0,0,14,0,0,0,0,0,0,1.75,0,0,NA,NA,NA,35,22.25,6,Uvurhangai-Tugrug,1,20.0004673
1233,2012,UH-TUGRUG,HAYA,UH-Tugrug / Haya,I,sandy,16,1,1.2,2,No,"STGL/STGO-ALLPO rangeland in Sandy plain ESG , Desert steppe",0.25,2.25,NA,0,0,0,NA,NA,NA,0,0,NA,0.25,0,0,0,17.5,0,0,0,2,0,0,0,0,0,NA,NA,NA,34,54.75,8,Uvurhangai-Tugrug,1,37.40087891
1234,2012,UH-TUGRUG,HONGORHAIRHAN,UH-Tugrug / Hongorhairhan,II,Sandy loam,12,2,2.1,2,No,"STKR-STGL/STGO-CLSQ rangeland in Sandy loam covered gravelly plain ESG, Semi desert steppe",0,9.75,NA,4.75,0,0.75,NA,NA,NA,0,0,NA,0,9.5,0,0,18.25,0,0,0,2,0,0,5,0,0,NA,NA,NA,51,33.5,10,Uvurhangai-Tugrug,1,59.80139542
1235,2012,UH-TUGRUG,SAINTUGRUG,UH-Tugrug / Saintugrug,II,Sandy loam,12,2,2.1,2,No,"STKR-STGL/STGO-CLSQ rangeland in Sandy loam covered gravelly plain ESG, Semi desert steppe",6,8,NA,0.25,0,6.5,NA,NA,NA,0,0,NA,2.75,0,0,0,10.25,0,0,0,2,0,0,13.5,0,0,NA,NA,NA,42,37.5,12,Uvurhangai-Tugrug,1,47.80111694
1236,2012,UH-TUGRUG,SUUL TOLGOI,UH-Tugrug / Suul tolgoi,I,Sandy loam,12,1,1.1,1,Yes,"STKR-STGL/STGO-CLSQ rangeland in Sandy loam covered gravelly plain ESG, Semi desert steppe",7.25,0,NA,0.5,0,8.75,NA,NA,NA,0,0,NA,0.25,0,0,0,1.5,0,0,0,1,0,0,0,0,0,NA,NA,NA,58,23,7,Uvurhangai-Tugrug,1,103.2024155
1237,2012,UH-TUGRUG,UGALZ,UH-Tugrug / Ugalz,I,Sandy loam,12,1,1.1,1,Yes,"STKR-STGL/STGO-CLSQ rangeland in Sandy loam covered gravelly plain ESG, Semi desert steppe",0,3.75,NA,6,0,1.5,NA,NA,NA,0,0,NA,1,0,0,0,13.5,0,0,0,1,0,0,10,0,0,NA,NA,NA,35.25,47.25,10,Uvurhangai-Tugrug,1,48.00112152
1238,2012,UH-TUGRUG,ZODOH,UH-Tugrug / Zodoh,I,Sandy loam,12,1,1.1,1,Yes,"STKR-STGL/STGO-CLSQ rangeland in Sandy loam covered gravelly plain ESG, Semi desert steppe",0,0.5,NA,0,0,4.25,NA,NA,NA,0,0,NA,2.5,0,0,0,45.5,0,0,0,2,0,0,12.25,0,0,NA,NA,NA,62,17.75,8,Uvurhangai-Tugrug,1,41.40097046
1239,2012,UH-ULZIIT,GUULIN,UH-Ulziit / Guulin,II,Sandy loam,8,2,2.1,2,No,"STKR- CLSQ- forbs rangeland in Sandy loam alluvial fan ESG, Steppe",7,0,18.5,0,18.5,6.25,0,0,0,0,0,0,0.5,1.75,0,0,0,0,0,7.75,0,7.25,0,17.5,0,0.75,1.25,0,0,55,41.75,12,Uvurhangai-Ulziit,1,560.413147
1240,2012,UH-ULZIIT,HASHAALAAGUI TALBAI,UH-Ulziit / Hashaalaagui talbai,I,Sandy loam,8,1,1.2,2,No,"STKR- CLSQ- forbs rangeland in Sandy loam alluvial fan ESG, Steppe",0,0,3.25,0,3.25,8.25,0,0,0,0,0,0,8.25,13,0,0,0,0,0,13.25,0,1.25,0,14.5,0,0,7,0,0,47.25,47,10,Uvurhangai-Ulziit,1,332.6077881
1241,2012,UH-ULZIIT,HUTUL,UH-Ulziit / hutul,I,Sandy loam,8,1,1.2,2,No,"STKR- CLSQ- forbs rangeland in Sandy loam alluvial fan ESG, Steppe",0,0,3,0,3,7.5,0,0,0,0,0,0,6.75,9.75,0,0,0,0,0,6.5,0,10,0,17,0,0,10.25,0,0,52.75,43.25,10,Uvurhangai-Ulziit,1,156.2036438
1242,2012,UH-ULZIIT,ZEGSTEI,UH-Ulziit / Zegstei,IV,Sandy loam,8,3,3.1,2,No,"STKR- CLSQ- forbs rangeland in Sandy loam alluvial fan ESG, Steppe",0,0,18.25,0,18.25,13.25,0,0,0,0,0,0,0,7.5,0,0,0,0,0,0.5,0,1.75,0,19.25,0,0,1.25,0,0,48,13.75,8,Uvurhangai-Ulziit,1,240.0056
1243,2012,UH-UYANGA,AR NAM,UH-Uyanga / Ar nam,I,High water table,5,2,2.1,2,No,"Grass - forbs mountain meadow rangeland in High water table ESG, FS",0,0,0,1.75,0,9.5,18.5,8,8,0,0,0,10.25,5.75,13.75,0,0,0,0,1.25,0,8,0,8.75,0,0,9.25,0,4.75,72,1,15,Uvurhangai-Uyanga,1,1576.636841
1244,2012,UH-UYANGA,DAYAN,UH-Uyanga / Dayan,II,Loamy,2,2,2.1,2,No,"SBG-forb rangeland in Loamy fan and mountain valley ESG, FS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1245,2012,UH-UYANGA,HASHAALAAGUI TALBAI,UH-Uyanga / Hashaalaagui talbai,II,Loamy,2,2,2.1,2,No,"SBG-forb rangeland in Loamy fan and mountain valley ESG, FS",0,0,0,1.25,0,0,20.5,9.75,9.75,0,0,0,9.25,9.5,11.75,0,0,0,0,18.75,0,0,0,0,0,0,10,0,0,59.25,NA,10,Uvurhangai-Uyanga,1,604.4141846
1246,2012,UH-UYANGA,HUSHUUN HAVTSGAI,UH-Uyanga / Hushuun havtsgai,II,Gravelly,1,2,2.1,2,No,"Small bunch grass-forb-ARFRI rangeland in Gravelly hills ESG, FS",0,0,0,4,0,0,14.5,6.5,6.5,0,0,0,7.75,6,0,0,0,0,0,21.75,0,0,0,0,0,0,8.5,0,0,53,4.25,10,Uvurhangai-Uyanga,1,553.8129272
1247,2012,UH-UYANGA,MAANIT,UH-Uyanga / Maanit,II,Loamy,2,2,2.1,2,No,"SBG-forb rangeland in Loamy fan and mountain valley ESG, FS",0,0,0,10.75,0,0,24.75,10.25,10.25,0,0,0,16.5,8.5,0,0,0,0,0,2.75,0,0,0,0,0,0,5.25,0,1.25,64.75,1.25,13,Uvurhangai-Uyanga,1,381.2089233
1248,2012,UH-UYANGA,SHONT,UH-Uyanga / Shont,I,High water table,5,1,1.1,1,Yes,"Grass - forbs mountain meadow rangeland in High water table ESG, FS",0,0,0,1.75,0,13.5,14.5,7.25,7.25,11.75,5,0,7,10.25,21.5,0,0,0,0,0,0,4.5,0,0,0,0,7.75,0,0,71.25,0.5,15,Uvurhangai-Uyanga,1,1146.42688
1249,2012,UH-UYANGA,TSOH,UH-Uyanga / Tsoh,I,Gravelly,1,1,1.2,2,No,"Small bunch grass-forb-ARFRI rangeland in Gravelly hills ESG, FS",0,0,0,2.75,0,9,21.75,3,3,0,0,0,11,3.75,0,0,0,0,0,0,0,4.25,0,0,0,0,10.25,0,0,61.75,8.5,12,Uvurhangai-Uyanga,1,727.217041
1250,2012,UH-UYANGA,TUGJ,UH-Uyanga / Tugj,II,Loamy,2,2,2.1,2,No,"SBG-forb rangeland in Loamy fan and mountain valley ESG, FS",0,0,0,2.75,0,4.5,15.5,8.25,8.25,0,0,0,15.75,7.5,13.75,0,0,0,0,1,0,3.5,0,0,0,0,5.25,0,3.25,60.5,1.25,13,Uvurhangai-Uyanga,1,826.4193726
1251,2012,UH-ZUUNBAYANULAAN,ABIAT,UH-Zuunbayanulaan / abiat,I,High water table,5,1,1.1,1,Yes,"Grass - forbs mountain meadow rangeland in High water table ESG, FS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1252,2012,UH-ZUUNBAYANULAAN,BAYANZURH,UH-Zuunbayanulaan / Bayanzurh,I,Loamy,3,1,1.2,2,No,"STBA-forbs meadow rangeland in loamy fan ESG, FS",0,1.5,0,0,0,0,10.5,7.75,7.75,0,0,0,21,32.5,3,0,0,0,0,6.25,0,0,0,6.25,0,0,13.5,0,7.25,84.75,0.5,13,Uvurhangai-Zuunbayanulaan,1,1071.225098
1253,2012,UH-ZUUNBAYANULAAN,GALUUT,UH-Zuunbayanulaan / Galuut,II,Loamy,3,2,2.2,2,No,"STBA-forbs meadow rangeland in loamy fan ESG, FS",0,0,0,0,0,0,0,41.25,41.25,0.25,0,0,22.5,7,2,0,0,0,0,3.5,0,0,0,0,0,0,47.75,0,0.5,97.5,NA,12,Uvurhangai-Zuunbayanulaan,1,1033.824097
1254,2012,UH-ZUUNBAYANULAAN,HASHAALAAGUI TALBAI,UH-Zuunbayanulaan / Hashaalaagui talbai,I,Loamy,3,1,1.2,2,No,"STBA-forbs meadow rangeland in loamy fan ESG, FS",0,7.75,10.5,0,10.5,0,0,13.25,13.25,0,0,0,14.75,25.5,0.25,0,0,0,0,21.75,2,0,0,23.25,0,0,6.25,0,5.5,99.5,0.25,14,Uvurhangai-Zuunbayanulaan,1,980.822937
1255,2012,UH-ZUUNBAYANULAAN,SHARGA,UH-Zuunbayanulaan / Sharga,I,Loamy,2,1,1.2,2,No,"SBG-forb rangeland in Loamy fan and mountain valley ESG, FS",0,0,0,0,0,0,2,0,0,0,0,0,4,13,0,0,0,0,0,14,1,0,0,9.25,0,0,5.75,0,1,48.5,48.5,10,Uvurhangai-Zuunbayanulaan,1,642.2150269
1256,2012,UH-ZUUNBAYANULAAN,ULAAN DEL,UH-Zuunbayanulaan / Ulaan del,I,Loamy,2,1,1.2,2,No,"SBG-forb rangeland in Loamy fan and mountain valley ESG, FS",0,5.25,2.75,0,2.75,0,0,1.25,1.25,0,0,0,13,28.5,0.5,0,0,0,0,20,2,0,0,18.75,0,0,11.5,0,9.5,85.5,14,11,Uvurhangai-Zuunbayanulaan,1,977.2229004
1257,2012,UM-BAYAN-OVOO,HAR ZAG_ERGEN US,UM-Bayan-Ovoo / Har zag_Ergen us,I,Loamy,15,1,1.1,1,Yes,"STGL/STGO-semi shrubs rangeland in Loamy covered gravelly plain ESG, desert steppe",0,0,NA,0,0,2.75,NA,NA,NA,0,0,NA,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,NA,NA,NA,12.25,87.75,4,Umnugovi-Bayan-Ovoo,1,0
1258,2012,UM-BAYAN-OVOO,MOGOIT_HASHAALAAGUI TALBAI,UM-Bayan-Ovoo / Mogoit_hashaalaagui talbai,II,Loamy,15,1,1.2,2,No,"STGL/STGO-semi shrubs rangeland in Loamy covered gravelly plain ESG, desert steppe",0,0,NA,0,0,7.5,NA,NA,NA,0,0,NA,0,0,0,0,2.5,0,0,0,0,0,0,0.25,0,0,NA,NA,NA,19.5,80.5,5,Umnugovi-Bayan-Ovoo,1,112.4026337
1259,2012,UM-BAYAN-OVOO,MOGOIT_SUHAIN HOH OVOO,UM-Bayan-Ovoo / Mogoit_Suhain hoh ovoo,I,Sandy,16,1,1.2,2,No,"STGL/STGO-ALLPO rangeland in Sandy plain ESG , Desert steppe",0,0,NA,0,0,3.5,NA,NA,NA,0,0,NA,0,0,0,0,4.25,0,0,0,0,0,0,0,0,0,NA,NA,NA,11,89,4,Umnugovi-Bayan-Ovoo,1,63.20147705
1260,2012,UM-BAYAN-OVOO,NALIH_HYYRT,UM-Bayan-Ovoo / Nalih_Hyyrt,II,Gravelly,14,2,2.1,2,No,"Stipa gobica/ Stpa glareosa –grass rangeland in Gravelly hills ESG, Desert steppe",0,0,NA,0,0,2.75,NA,NA,NA,0,0,NA,0,0,0,0,10.25,0,0,0,0,0,0,1.25,0,0,NA,NA,NA,19,81,5,Umnugovi-Bayan-Ovoo,1,172.8040466
1261,2012,UM-BAYANDALAI,BAYAN-GOYOT,UM-Bayandalai / Bayan-Goyot,II,Loamy,15,1,1.2,2,No,"STGL/STGO-semi shrubs rangeland in Loamy covered gravelly plain ESG, desert steppe",0,4.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,10.75,0,0,0,0,0,0,0,0,0,0,0,0,25.25,41.5,8,Umnugovi-Bayandalai,1,379.8088989
1262,2012,UM-BAYANDALAI,BAYAN-TOVON,UM-Bayandalai / bayan-Tovon,II,Loamy,15,1,1.2,2,No,"STGL/STGO-semi shrubs rangeland in Loamy covered gravelly plain ESG, desert steppe",0,0,NA,0,0,0.25,NA,NA,NA,0,0,NA,0,0,0,0,0.5,0,0,0,0,0,0,0.25,0,0,NA,NA,NA,11,31.75,6,Umnugovi-Bayandalai,1,414.0097046
1263,2012,UM-BAYANDALAI,NARAN-SUUJ,UM-Bayandalai / Naran-Suuj,I,sandy ,16,1,1.2,2,No,"STGL/STGO-ALLPO rangeland in Sandy plain ESG , Desert steppe",0,1.75,0.25,0,0.25,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1.75,0,0,0,0,0,8.75,76.25,5,Umnugovi-Bayandalai,1,257.2059937
1264,2012,UM-BAYANDALAI,TUHUM-HOROOT,UM-Bayandalai / Tuhum-Horoot,I,Loamy,15,1,1.1,1,Yes,"STGL/STGO-semi shrubs rangeland in Loamy covered gravelly plain ESG, desert steppe",0,0,NA,0,0,0,NA,NA,NA,0,0,NA,2,0,0,0,14.75,0,0,0,0,0,0,0,0,0,NA,NA,NA,24.75,37.25,4,Umnugovi-Bayandalai,1,345.0080566
1265,2012,UM-BULGAN,BULGAN-HASHAALAAGUI TALBAI,UM-Bulgan / Bulgan-Hashaalaagui talbai,I,Gravelly,14,1,1.1,1,Yes,"Stipa gobica/ Stpa glareosa –grass rangeland in Gravelly hills ESG, Desert steppe",0,0.5,0,0.5,0,0.75,0,2.25,2.25,0,0,0,6,0,0,0,16.75,0,0,0,0,0,0,0.5,0,0,0,0,0,29.75,24.75,12,Umnugovi-Bulgan,1,70.40164948
1266,2012,UM-BULGAN,DAL-UNDUR YGAAN,UM-Bulgan / Dal-Undur ygaan,II,Sandy loam,12,2,2.1,2,No,"STKR-STGL/STGO-CLSQ rangeland in Sandy loam covered gravelly plain ESG, Semi desert steppe",0,1.5,0,0.5,0,0,0,8.25,8.25,0,0,0,8,0,0,0,18.5,0,0,0,0,0,0,9,0,0,0,0,0,43.25,3.25,12,Umnugovi-Bulgan,1,191.0044708
1267,2012,UM-BULGAN,DEN-DEN,UM-Bulgan / Den-Den,I,Sandy loam,12,1,1.1,1,Yes,"STKR-STGL/STGO-CLSQ rangeland in Sandy loamy covered gravelly plain ESG, Semi desert steppe",0,2,0,0.5,0,0,1.75,0,0,0,0,0,6.25,0,0,0,13,0,0,0,0,0,0,5.25,0,0,0,0,0,30.25,35.25,9,Umnugovi-Bulgan,1,74.80175781
1268,2012,UM-BULGAN,HAVTSGAIT-ULAAN TOLGOI,UM-Bulgan / Havtsgait-Ulaan tolgoi,I,Sandy loam,12,1,1.1,1,Yes,"STKR-STGL/STGO-CLSQ rangeland in Sandy loamy covered gravelly plain ESG, Semi desert steppe",0,10.25,NA,0,0,1.25,NA,NA,NA,0,0,NA,1,18.25,0,0,4.25,0,0,0,1,0,0,0,0,0,NA,NA,NA,68.75,17.5,8,Umnugovi-Bulgan,1,380.408905
1269,2012,UM-DALANZADGAD,TS BULAG_HASHAALAAGUI TALBAI,UM-Dalanzadgad / Ts bulag_Hashaalaagui talbai,IV,Sandy,16,3,3.1,2,No,"STGL/STGO-ALLPO rangeland in Sandy plain ESG , Desert steppe",0,2,NA,0,0,0,NA,NA,NA,0,0,NA,0,0,0,0,10.5,0,0,0,0,0,0,0,0,0,NA,NA,NA,18,53.75,5,Umnugovi-Dalanzadgad,1,133.203125
1270,2012,UM-DALANZADGAD,TSAGAAN BULAG_BAGA BULAG,UM-Dalanzadgad / Tsagaan bulag_Baga bulag,I,Loamy,15,1,1.1,1,Yes,"STGL/STGO-semi shrubs rangeland in Loamy covered gravelly plain ESG, desert steppe",0,0,NA,0.25,0,0.25,NA,NA,NA,0,0,NA,1,0,0,0,3.25,0,0,0,0,0,0,0,0,0,NA,NA,NA,26.5,35,9,Umnugovi-Dalanzadgad,1,390.4091797
1271,2012,UM-GURVANTES,BAYSAH-DUSLUUR,UM-Gurvantes / Baysah-Dusluur,II,Loamy,15,1,1.2,2,No,"STGL/STGO-semi shrubs rangeland in Loamy covered gravelly plain ESG, desert steppe",0,0,NA,0,4,0,NA,NA,NA,0,0,NA,1,0,0,0,4.25,0,0,0,0,0,0,0.75,0,0,NA,NA,NA,15,62.75,9,Umnugovi-Gurvantes,1,32.00074768
1272,2012,UM-GURVANTES,GOYOT-TAMGAT,UM-Gurvantes / Goyot-Tamgat,I,Sandy,19,1,1.1,1,Yes,"Desert rangeland with shrubs in Sandy ESG, Desert",0,0,NA,0,0,0,NA,NA,NA,0,0,NA,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,NA,NA,NA,8.75,84,4,Umnugovi-Gurvantes,1,84.40197754
1273,2012,UM-GURVANTES,TOST-TSAGAAN HURUU,UM-Gurvantes / Tost-Tsagaan huruu,I,Loamy,15,1,1.1,1,Yes,"STGL/STGO-semi shrubs rangeland in Loamy covered gravelly plain ESG, desert steppe",0,0,NA,0,0,0,NA,NA,NA,0,0,NA,1.25,0,0,0,10.75,0,0,0,0,0,0,0,0,0,NA,NA,NA,24,68,7,Umnugovi-Gurvantes,1,136.6031952
1274,2012,UM-GURVANTES,URT-HASHAALAAGUI TALBAI,UM-Gurvantes / Urt-hashaalaagui talbai,III,Gravelly,14,2,2.2,2,No,"Stipa gobica/ Stpa glareosa –grass rangeland in Gravelly hills ESG, Desert steppe",0,0,NA,0,0,0,NA,NA,NA,0,0,NA,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,NA,NA,NA,5.25,79,4,Umnugovi-Gurvantes,1,12.20028591
1275,2012,UM-GURVANTES,URT-MURGUTSUG,UM-Gurvantes / Urt-Murgutsug,II,Loamy,15,1,1.2,2,No,"STGL/STGO-semi shrubs rangeland in Loamy covered gravelly plain ESG, desert steppe",0,0,NA,0,0,0,NA,NA,NA,0,0,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,4,95.5,3,Umnugovi-Gurvantes,1,102.002388
1276,2012,UM-HANBOGD,BAYAN-UHAA ZAG,UM-Hanbogd / Bayan-Uhaa zag,I,Sandy,19,1,1.1,1,Yes,"Desert rangeland with shrubs in Sandy ESG, Desert",0,0,NA,0,0,0,NA,NA,NA,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0.25,0,0,NA,NA,NA,3.25,61,5,Umnugovi-Hanbogd,1,49.00114822
1277,2012,UM-HANBOGD,GAVILUUT-ARGALT,UM-Hanbogd / Gaviluut-Argalt,II,Loamy,15,1,1.2,2,No,"STGL/STGO-semi shrubs rangeland in Loamy covered gravelly plain ESG, desert steppe",0,2,NA,0,0,0,NA,NA,NA,0,0,NA,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,6,76.5,6,Umnugovi-Hanbogd,1,91.40213776
1278,2012,UM-HANBOGD,JAVHLANT-HASHAALAAGUI TALBAI,UM-Hanbogd / Javhlant-Hashaalaagui talbai,I,Loamy,15,1,1.1,1,Yes,"STGL/STGO-semi shrubs rangeland in Loamy covered gravelly plain ESG, desert steppe",0,2.5,NA,0,0,8,NA,NA,NA,0,0,NA,2.75,0,0,0,3,0,0,0,1,0,0,4,0,0,NA,NA,NA,31.25,60.5,12,Umnugovi-Hanbogd,1,79.60186005
1279,2012,UM-HANBOGD,JAVHLANT-TESGET,UM-Hanbogd / Javhlant-Tesget,I,Loamy,15,1,1.1,1,Yes,"STGL/STGO-semi shrubs rangeland in Loamy covered gravelly plain ESG, desert steppe",0,2,NA,0,0,0.5,NA,NA,NA,0,0,NA,1.5,0,0,0,13.5,0,0,0,0,0,0,4,0,0,NA,NA,NA,33,44.25,15,Umnugovi-Hanbogd,1,86.80203247
1280,2012,UM-HANBOGD,NOMGON-BUILSTIIN AM,UM-Hanbogd / Nomgon-Builstiin am,I,Loamy,15,1,1.1,1,Yes,"STGL/STGO-semi shrubs rangeland in Loamy covered gravelly plain ESG, desert steppe",0,0.25,NA,0,0,0.5,NA,NA,NA,0,0,NA,2.25,0,0,0,6.5,0,0,0,1,0,0,0.75,0,0,NA,NA,NA,14.25,66.25,9,Umnugovi-Hanbogd,1,69.0016098
1281,2012,UM-HANHONGOR,HONDOT_HAN-UUL,UM-Hanhongor / Hondot_Han-uul,II,Loamy,15,1,1.2,2,No,"STGL/STGO-semi shrubs rangeland in Loamy covered gravelly plain ESG, desert steppe",0,2.5,NA,0,0,1.25,NA,NA,NA,0,0,NA,1.5,0,0,0,5.75,0,0,0,0,0,0,13.25,0,0,NA,NA,NA,33.25,39.5,11,Umnugovi-Hanhongor,1,264.6062012
1282,2012,UM-HANHONGOR,JARGALANT_SHAVARTAI,UM-Hanhongor / Jargalant_Shavartai,II,Gravelly,14,2,2.1,2,No,"Stipa gobica/ Stpa glareosa –grass rangeland in Gravelly hills ESG, Desert steppe",0,0.25,NA,1.5,0,0.5,NA,NA,NA,0,0,NA,0,0,0,0,10,0,0,0,0,0.25,0,4.25,0,0,NA,NA,NA,18.75,48.25,9,Umnugovi-Hanhongor,1,172.6040497
1283,2012,UM-HANHONGOR,MANDAH_YNEGT,UM-Hanhongor / Mandah_Ynegt,III,Sandy ,16,2,2.2,2,No,"STGL/STGO-ALLPO rangeland in Loamy plain ESG , Desert steppe",0,1.75,NA,0,0,0,NA,NA,NA,0,0,NA,0.25,0,0,0,2.25,0,0,0,0,0,0,2,0,0,NA,NA,NA,33.75,40,8,Umnugovi-Hanhongor,1,464.4108887
1284,2012,UM-HANHONGOR,UGUUMUR_BUMTIIN ZOO,UM-Hanhongor / Uguumur_Bumtiin zoo,I,Loamy,15,1,1.1,1,Yes,"STGL/STGO-semi shrubs rangeland in Loamy covered gravelly plain ESG, desert steppe",0,0.75,0,1,2,0.5,0,0,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,0.25,0,0,47,28,10,Umnugovi-Hanhongor,1,261.0061035
1285,2012,UM-HURMEN,HURMEN-HASHAALAAGUI TALBAI,UM-Hurmen / Hurmen-Hashaalaagui talbai,I,Gravelly,14,1,1.1,1,Yes,"Stipa gobica/ Stpa glareosa –grass rangeland in Gravelly hills ESG, Desert steppe",0,0,NA,0,0,0,NA,NA,NA,0,0,NA,0,0,0,0,21,0,0,0,NA,0,0,0,0,0,NA,NA,NA,24.75,46.25,4,Umnugovi-Hurmen,1,54.00126266
1286,2012,UM-HURMEN,HURMEN-ULAAN TSAV,UM-Hurmen / Hurmen-Ulaan tsav,I,Gravelly,14,1,1.1,1,Yes,"Stipa gobica/ Stpa glareosa –grass rangeland in Gravelly hills ESG, Desert steppe",0,0,NA,0,0,1.25,NA,NA,NA,0,0,NA,0,0,0,0,16,0,0,0,NA,0,0,0,0,0,NA,NA,NA,35,39.25,5,Umnugovi-Hurmen,1,283.6066284
1287,2012,UM-HURMEN,JANJIN-TSENHER DEL,UM-Hurmen / Janjin-Tsenher Del,I,sandy ,16,1,1.2,2,No,"STGL/STGO-ALLPO rangeland in Sandy plain ESG , Desert steppe",0,1.75,NA,0,0.25,4.25,NA,NA,NA,0,0,NA,0,0,0,0,4.5,0,0,0,0,0,0,2.5,0,0,NA,NA,NA,13.25,49,7,Umnugovi-Hurmen,1,66.00154877
