,YEAR,SITEID,PLOTID,SITE.PLOT,RC_INTERP,ESG,STM,STATE_INTERP,PHASE_INTERP,REFERENCENUM,REFERENCE,ESGEN,ACHNA,ANNUAL,ARAD,ARFRI,BARTEM,CLEIST,CXDU,LEYM,ELCHN,MEADPF,MEADPG,NISB,PPFF,PPGG,SMBPG,STBA,STGBGL,STGR,STIPA,STKR,SRC,DRYLAND CAREX,GOOD ARTEMISIA,HALOPHYTIC SHRUB,HIMTNMEADOWSPP,MEADOW CAREX,OTHER ALLIUM,OTHER CAREX,SHRUB,SUB-SHRUB,TREE,XEROPHYTIC SHRUB,CXPED,POTAC,POTBI,PCT.FOLIAR.COVER,PCT.BARE.SOIL,SPECIES.COUNT,TOTALWTHECTARE
1215,2015,UH-NARIINTEEL,CHULUUT,UH-Nariinteel / Chuluut,I,Sandy loam,8,1,1.1,1,Yes,"STKR- CLSQ- forbs rangeland in Sandy loam alluvial fan ESG, Steppe",0,0,10.25,8,10.25,11.75,0,0,0,0,0,0,4,3,0,0,0,0,0,41.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,67.25,32.75,7,88.00205231
1216,2015,UH-NARIINTEEL,HASHAALAAGUI TALBAI,UH-Nariinteel / Hashaalaagui talbai,II,Sandy loam,8,2,2.1,2,No,"STKR- CLSQ- forbs rangeland in Sandy loam alluvial fan ESG, Steppe",0,0,11.5,16,11.5,0,0,0,0,0,0,0,4.5,15.25,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75,71.5,28,7,76.00177765
1217,2015,UH-NARIINTEEL,IH BULAG,UH-Nariinteel / Ih bulag,I,Gravelly,11,1,1.1,1,Yes,"STKR-STGL/STGO- Grass with Semishrubs rangeland in Gravelly hills ESG, Semi desert steppe",0,0,1,15,1,1.5,0,0.75,0.75,0,0,0,13.25,5.5,0,0,0,0,0,17.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.25,52,37,9,40.0009346
1218,2015,UH-NARIINTEEL,TSAGDUULIT,UH-Nariinteel / Tsagduulit,I,Sandy loam,8,1,1.1,1,Yes,"STKR- CLSQ- forbs rangeland in Sandy loam alluvial fan ESG, Steppe",0,0,3,3.25,3,1,0,5.5,5.5,0,0,0,17,11,0,0,0,0,0,26.5,0,0,0,0,0,0,1.25,0,0,0,0,0,0,0,8,63.25,36.75,11,20.0004673
1219,2015,UH-SANT,BOR HOSHUU,UH-Sant / Bor hoshuu,II,Sandy loam,12,2,2.1,2,No,"STKR-STGL/STGO-CLSQ rangeland in Sandy loam covered gravelly plain ESG, Semi desert steppe",0,0,0.25,0,0.25,1.25,8.25,0,0,0,0.25,0,0.25,0.25,0,0,16.25,0,0,0,1,8.25,0,0,0,0,1.25,0,0,0,0,0.25,0,0,0,36,52.75,11,126.2029495
1220,2015,UH-SANT,BUMBAT,UH-Sant / Bumbat,II,Sandy loam,12,2,2.1,2,No,"STKR-STGL/STGO-CLSQ rangeland in Sandy loam covered gravelly plain ESG, Semi desert steppe",0,3,0.75,0,0.75,0,0.75,0,0,1.25,0,0,1.75,1,0,0,19.5,0,0,0,1,0.75,0,0,0,0,1.25,0,0,0,0,0,0,0,0,32.25,62.75,11,53.60125351
1221,2015,UH-SANT,SHAND,UH-Sant / Shand,II,Sandy loam,12,2,2.1,2,No,"STKR-STGL/STGO-CLSQ rangeland in Sandy loam covered gravelly plain ESG, Semi desert steppe",0,0.5,17.75,0.5,17.75,0,3.75,0,0,0,5.5,0,1,2.75,0,0,6,0,0,0,1,3.75,0,0,0,0,1.5,0,0,0,0,0.5,0,0,0,45.5,42.25,13,117.002739
1222,2015,UH-SANT,SHUUDUU,UH-Sant / Shuuduu,II,Sandy loam,12,2,2.1,2,No,"STKR-STGL/STGO-CLSQ rangeland in Sandy loam covered gravelly plain ESG, Semi desert steppe",0,0,1,0,1,0,3.5,0,0,0,0,0,0.5,0.5,0,0,21,0,0,0,1,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,47.5,48.25,7,308.0072021
1223,2015,UH-SANT,ZARAA,UH-Sant / Zaraa,I,Sandy loam,8,1,1.1,1,Yes,"STKR- CLSQ- forbs rangeland in Sandy loam alluvial fan ESG, Steppe",0,3.25,3,3.5,3,0,0,0,0,0,0,0,4,4.5,0.5,0,0,0,0,14.25,1,0,0,0,0,0,2.5,0,0,0,0,0.75,0,0,0.75,36.75,61.25,15,22.00051308
1224,2015,UH-TARAGT,ALTAN TAL,UH-Taragt / Altan tal,II,Sandy loam,8,2,2.1,2,No,"STKR- CLSQ- forbs rangeland in Sandy loam alluvial fan ESG, Steppe",0,0.75,3,0,3,0,0,0,0,0,0,0,0.5,24.5,0,0,0,0,0,3.25,0,0,0,0,0,42,0,0,0,0,0,0.75,42,0,0,72,15.5,10,170.4205017
1225,2015,UH-TARAGT,BERH,UH-Taragt / Berh,I,Sandy loam,8,1,1.2,2,No,"STKR- CLSQ- forbs rangeland in Sandy loam alluvial fan ESG, Steppe",0,0.5,6.5,0,6.5,0,0,19.75,19.75,0,0,0,0,18.75,0,0,0,0,0,2.75,0,0,0,0,0,20.25,0,0,0,0,0,0,20.25,0,0,67,27.5,8,293.3026428
1226,2015,UH-TARAGT,HUREMT,UH-Taragt / Huremt,II,Sandy loam,8,2,2.1,2,No,"STKR- CLSQ- forbs rangeland in Sandy loam alluvial fan ESG, Steppe",0,2,6.5,1.5,6.5,0,0,13,13,0,0,0,12.25,18.5,1.75,0,0,0,0,6.5,1,0,0,0,0,4.5,3,0,0,0,0,3.25,4.5,0,0,69,24.25,13,205.6257629
1227,2015,UH-TARAGT,IH UUL,UH-Taragt / Ih uul,I,Sandy loam,8,1,1.2,2,No,"STKR- CLSQ- forbs rangeland in Sandy loam alluvial fan ESG, Steppe",0,0.5,2.75,1.5,2.75,0,0,6.5,6.5,0,0,0,4,31.25,0,0,0,0,0,5.25,0,0,0,0,0,16,0.75,0,0,0,0,8.5,16,0,1.25,72,22.25,16,136.3363953
1228,2015,UH-TARAGT,TUYA,UH-Taragt / Tuya,II,Sandy loam,8,2,2.1,2,No,"STKR- CLSQ- forbs rangeland in Sandy loam alluvial fan ESG, Steppe",0,0.5,16.25,0,16.25,0,0,0,0,0,0,0,2,1.5,0,0,0,0,0,37.25,0,0,0.25,0,0,7,0.75,0,0,0,0,1,7,0,2,61.25,30,11,382.100647
1229,2015,UH-TARAGT,YIZEN,UH-Taragt / Yizen,I,Sandy loam,8,1,1.2,2,No,"STKR- CLSQ- forbs rangeland in Sandy loam alluvial fan ESG, Steppe",0,0,10.75,5,10.75,0,0,17.75,17.75,0,0,0,1.75,24.25,0,0,0,0,0,0.25,0,0,0,0,0,1.25,0,0,0,0,0,0,1.25,0,0,59,24.5,8,286.3512573
1230,2015,UH-TUGRUG,HASHALAAGUI TALBAI,UH-Tugrug / Hashalaagui talbai,II,Sandy loam,12,2,2.1,2,No,"STKR-STGL/STGO-CLSQ rangeland in Sandy loam covered gravelly plain ESG, Semi desert steppe",0,3.5,0,0,0,0,0,0,0,0,0,0,0,7.75,0,0,26,0,0,0.25,1,0,0,0,0,10.25,0,0,0,0,0,0,10.25,0,0,53.5,36.75,9,0
1231,2015,UH-TUGRUG,HAYA,UH-Tugrug / Haya,I,sandy,16,1,1.2,2,No,"STGL/STGO-ALLPO rangeland in Sandy plain ESG , Desert steppe",0.75,1,0,0.25,0,0.25,0,0,0,0,0,0,1.75,0,0,0,37.75,0,0,0,1,0,0,0,0,5.5,1.75,0,0,0,0,0.25,5.5,0,0,50.25,16.75,13,220.0051575
1232,2015,UH-TUGRUG,HONGORHAIRHAN,UH-Tugrug / Hongorhairhan,II,Sandy loam,12,2,2.1,2,No,"STKR-STGL/STGO-CLSQ rangeland in Sandy loam covered gravelly plain ESG, Semi desert steppe",0,1,0.25,1,0.25,9.25,0,0,0,0,0,0,0.75,9.75,0,0,25,0,0,0.5,1,0,0,0.5,0,0,1.5,0,0,0,0,6.25,0,0,0,53.75,23,16,299.2070313
1233,2015,UH-TUGRUG,SAINTUGRUG,UH-Tugrug / Saintugrug,II,Sandy loam,12,2,2.1,2,No,"STKR-STGL/STGO-CLSQ rangeland in Sandy loam covered gravelly plain ESG, Semi desert steppe",8,1.25,0,0,0,6.75,0,0,0,0,0,0,8.25,3,0,0,14,0,0,0,NA,0,0,2,0,7.25,3.5,0,0,0,0,2.75,7.25,0,0,49.25,45.5,14,218.80513
1234,2015,UH-TUGRUG,SUUL TOLGOI,UH-Tugrug / Suul tolgoi,I,Sandy loam,12,1,1.1,1,Yes,"STKR-STGL/STGO-CLSQ rangeland in Sandy loam covered gravelly plain ESG, Semi desert steppe",0,1.5,0,0.5,0,0.25,0,0,0,0,0,0,0.5,8,0,0,55.5,0,0,13.25,NA,0,0,0,0,0.25,0.5,0,0,0,0,0.25,0.25,0,0,77.5,10,13,344.0080566
1235,2015,UH-TUGRUG,UGALZ,UH-Tugrug / Ugalz,I,Sandy loam,12,1,1.1,1,Yes,"STKR-STGL/STGO-CLSQ rangeland in Sandy loam covered gravelly plain ESG, Semi desert steppe",0.25,0,0,3.5,0,0.25,0,0,0,0,0,0,3.75,3.5,0,0,28.75,0,0,0,NA,0,0,0.25,0,1.75,4,0,0,0,0,2,1.75,0,0,45,43.25,16,262.4061279
1236,2015,UH-TUGRUG,ZODOH,UH-Tugrug / Zodoh,I,Sandy loam,12,1,1.1,1,Yes,"STKR-STGL/STGO-CLSQ rangeland in Sandy loam covered gravelly plain ESG, Semi desert steppe",0,2.75,0.25,0.25,0.25,3.75,0,0,0,0,0,0,2.25,3.25,0,0,48.5,0,0,2.5,1,0,0,0,0,3.5,3.25,0,0,0,0,2.25,3.5,0,0,67.75,14.5,17,273.6064148
1237,2015,UH-ULZIIT,GUULIN,UH-Ulziit / Guulin,II,Sandy loam,8,2,2.1,2,No,"STKR- CLSQ- forbs rangeland in Sandy loam alluvial fan ESG, Steppe",1,0,10.5,0.25,10.5,0,0,4.75,4.75,0,0,0,1,4,0,0,0,0,0,57.25,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,68.25,28.5,11,434.4101868
1238,2015,UH-ULZIIT,HASHAALAAGUI TALBAI,UH-Ulziit / Hashaalaagui talbai,I,Sandy loam,8,1,1.2,2,No,"STKR- CLSQ- forbs rangeland in Sandy loam alluvial fan ESG, Steppe",0.25,0,11,0,11,0,0,0,0,0,0,0,4.5,11.75,0,0,0,0,0,39.75,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,59.25,35.25,10,240.8056488
1239,2015,UH-ULZIIT,HUTUL,UH-Ulziit / hutul,I,Sandy loam,8,1,1.2,2,No,"STKR- CLSQ- forbs rangeland in Sandy loam alluvial fan ESG, Steppe",0.25,0,3,0.5,3,0,0,19.75,19.75,0,0,0,1.75,1.25,0,0,0,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,57,35.5,11,291.606842
1240,2015,UH-ULZIIT,ZEGSTEI,UH-Ulziit / Zegstei,IV,Sandy loam,8,3,3.1,2,No,"STKR- CLSQ- forbs rangeland in Sandy loam alluvial fan ESG, Steppe",0.25,0.25,35,0.5,35,0,0,26.25,26.25,0,0,0,0.25,0.75,0,0,0,0,0,7.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.5,37,9,353.208252
1241,2015,UH-UYANGA,AR NAM,UH-Uyanga / Ar nam,I,High water table,5,2,2.1,2,No,"Grass - forbs mountain meadow rangeland in High water table ESG, FS",0,0,0,0,0,0,59.5,41,41,0,7.5,0,6.75,13,6.75,0,0,0,0,0,0,59.5,38.75,0,0,5.75,0,0,0,0,0,0,5.75,0,2.5,100,NA,17,983.0230103
1242,2015,UH-UYANGA,DAYAN,UH-Uyanga / Dayan,II,Loamy,2,2,2.1,2,No,"SBG-forb rangeland in Loamy fan and mountain valley ESG, FS",0,5.75,0,6.75,0,0,21,2,2,0,0,0,10,12.75,2.5,0,0,0,0,24.75,0,21,1.5,0,0,0,0,0,0,0,0,0,0,0,2.5,70,18.75,12,245.0057373
1243,2015,UH-UYANGA,HASHAALAAGUI TALBAI,UH-Uyanga / Hashaalaagui talbai,II,Loamy,2,2,2.1,2,No,"SBG-forb rangeland in Loamy fan and mountain valley ESG, FS",0,3.5,0,10.5,0,0,13,1,1,0,0,0,21.75,19.25,14,0,0,0,0,11.75,1,13,2,0,0,0,0,0,0,0,0,0,0,0,7.75,77.5,21,15,4.00009346
1244,2015,UH-UYANGA,HUSHUUN HAVTSGAI,UH-Uyanga / Hushuun havtsgai,II,Gravelly,1,2,2.1,2,No,"Small bunch grass-forb-ARFRI rangeland in Gravelly hills ESG, FS",0,0.5,0,25.25,5.25,0,7.25,0,0,0,0,0,5.25,1.25,11.75,0,0,0,0,4.75,1,7.25,5.75,0,0,0,0,0,0,0,0,0,0,0,0,59.25,21.5,13,199.4046783
1245,2015,UH-UYANGA,MAANIT,UH-Uyanga / Maanit,II,Loamy,2,2,2.1,2,No,"SBG-forb rangeland in Loamy fan and mountain valley ESG, FS",0,2,1.25,0.25,1.25,0,26.5,0.25,0.25,0,0,0,14,17.25,9.5,0,0,0,0,2.25,1,26.5,7.75,0,0,0,0,0,0,0,0,2.25,0,0,12.75,74,19,19,174.8040924
1246,2015,UH-UYANGA,SHONT,UH-Uyanga / Shont,I,High water table,5,1,1.1,1,Yes,"Grass - forbs mountain meadow rangeland in High water table ESG, FS",0,0,0,0,0,0,17.75,13.75,13.75,23.5,42.25,0,23.75,2,9.25,0,0,0,0,0,0,17.75,21,0,0,15.25,1.5,0,0,0,0.25,0,15.25,0,2.5,92.75,5,24,1359.831909
1247,2015,UH-UYANGA,TSOH,UH-Uyanga / Tsoh,I,Gravelly,1,1,1.2,2,No,"Small bunch grass-forb-ARFRI rangeland in Gravelly hills ESG, FS",0,2.75,0,3.5,0,0,1.5,0,0,0,0,0,4.75,11.75,10,0,0,0,0,0,1,1.5,1.75,0,0,0,0,0,0,0,0,0,0,0,2.75,34,16,13,193.2045135
1248,2015,UH-UYANGA,TUGJ,UH-Uyanga / Tugj,II,Loamy,2,2,2.1,2,No,"SBG-forb rangeland in Loamy fan and mountain valley ESG, FS",0,0.75,0,1.25,0,0,5.25,15.75,15.75,3.25,2.5,0,39.25,8.25,5.5,0,0,0,0,0,0,5.25,11.75,0,0,8.5,0.5,0,0,0,0,3.25,8.5,0,23,86.75,11.75,24,123.0028763
1249,2015,UH-ZUUNBAYANULAAN,ABIAT,UH-Zuunbayanulaan / abiat,I,High water table,5,1,1.1,1,Yes,"Grass - forbs mountain meadow rangeland in High water table ESG, FS",0,6.5,0,0,0,0,29.75,24.5,24.5,2.75,3.5,0,14,17,25,0,0,0,0,0,1,29.75,0,0,0,0,0,0,0,0,0,0,0,0,3,97.25,2.75,13,789.418396
1250,2015,UH-ZUUNBAYANULAAN,BAYANZURH,UH-Zuunbayanulaan / Bayanzurh,I,Loamy,3,1,1.2,2,No,"STBA-forbs meadow rangeland in loamy fan ESG, FS",0,0,0,0,0,0,30.5,0,0,0,0,0,27.25,16.75,0.25,11.25,0,0,0,0,0,30.5,0,0,0,0,10.75,0,0,0,0,0,0,0,0.25,94.5,5.5,12,408.6095581
1251,2015,UH-ZUUNBAYANULAAN,GALUUT,UH-Zuunbayanulaan / Galuut,II,Loamy,3,2,2.2,2,No,"STBA-forbs meadow rangeland in loamy fan ESG, FS",0,0,0,0,0,0,2,60.25,60.25,0,0,0,18.25,24,8.25,3.25,0,0,0,0,1,2,0,0,0,49.75,13.75,0,0,0,0,0,49.75,0,0,100,NA,11,1097.825806
1252,2015,UH-ZUUNBAYANULAAN,HASHAALAAGUI TALBAI,UH-Zuunbayanulaan / Hashaalaagui talbai,I,Loamy,3,1,1.2,2,No,"STBA-forbs meadow rangeland in loamy fan ESG, FS",0,5.25,0,0,0,0,15.25,20.75,20.75,0,0,0,11.75,12.25,4.75,14.75,0,0,0,0,2,15.25,0,0,0,0,15.5,0,0,0,0,0,0,0,0,90.5,9.5,11,957.8223877
1253,2015,UH-ZUUNBAYANULAAN,SHARGA,UH-Zuunbayanulaan / Sharga,I,Loamy,2,1,1.2,2,No,"SBG-forb rangeland in Loamy fan and mountain valley ESG, FS",0,0,0,0,0,0,10.5,0,0,0,0,0,10.75,11.75,0,0,0,0,0,18.25,2,10.5,0,0,0,0,7,0,0,0,0,0,0,0,0,58.25,41.5,7,371.2086792
1254,2015,UH-ZUUNBAYANULAAN,ULAAN DEL,UH-Zuunbayanulaan / Ulaan del,I,Loamy,2,1,1.2,2,No,"SBG-forb rangeland in Loamy fan and mountain valley ESG, FS",0,5.25,7.75,0,7.75,0,9.75,0,0,0,0,0,3.75,13.25,0,0,0,0,0,14,2,9.75,0,0,0,0,7.5,0,0,0,0,0,0,0,0.25,61.25,38.75,9,487.2113953
1255,2015,UM-BAYAN-OVOO,HAR ZAG_ERGEN US,UM-Bayan-Ovoo / Har zag_Ergen us,I,Loamy,15,1,1.1,1,Yes,"STGL/STGO-semi shrubs rangeland in Loamy covered gravelly plain ESG, desert steppe",0,0,NA,0,0,2.5,NA,0,0,0,0,NA,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,NA,NA,NA,14.5,85.5,4,68.20159149
1256,2015,UM-BAYAN-OVOO,MOGOIT_HASHAALAAGUI TALBAI,UM-Bayan-Ovoo / Mogoit_hashaalaagui talbai,II,Loamy,15,1,1.2,2,No,"STGL/STGO-semi shrubs rangeland in Loamy covered gravelly plain ESG, desert steppe",0,0,NA,0,0,4.25,NA,0,0,0,0,NA,0,0,0,0,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,NA,NA,NA,13,87,4,30.80072021
1257,2015,UM-BAYAN-OVOO,MOGOIT_SUHAIN HOH OVOO,UM-Bayan-Ovoo / Mogoit_Suhain hoh ovoo,I,Sandy,16,1,1.2,2,No,"STGL/STGO-ALLPO rangeland in Sandy plain ESG , Desert steppe",0,0,NA,0,0,3.5,NA,0,0,0,0,NA,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.25,NA,NA,NA,12.75,87.25,4,66.00154877
1258,2015,UM-BAYAN-OVOO,NALIH_HYYRT,UM-Bayan-Ovoo / Nalih_Hyyrt,II,Gravelly,14,2,2.1,2,No,"Stipa gobica/ Stpa glareosa –grass rangeland in Gravelly hills ESG, Desert steppe",0,0,NA,0,0,2.25,NA,0,0,0,0,NA,0,0,0,0,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,14,86,4,56.00131607
1259,2015,UM-BAYANDALAI,BAYAN-GOYOT,UM-Bayandalai / Bayan-Goyot,II,Loamy,15,1,1.2,2,No,"STGL/STGO-semi shrubs rangeland in Loamy covered gravelly plain ESG, desert steppe",0,0,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,NA,NA,NA,18.75,19.75,4,72.20169067
1260,2015,UM-BAYANDALAI,BAYAN-TOVON,UM-Bayandalai / bayan-Tovon,II,Loamy,15,1,1.2,2,No,"STGL/STGO-semi shrubs rangeland in Loamy covered gravelly plain ESG, desert steppe",0,0.25,NA,0,0,1,NA,0,0,0,0,NA,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.25,NA,NA,NA,15.5,38,6,133.2031097
1261,2015,UM-BAYANDALAI,NARAN-SUUJ,UM-Bayandalai / Naran-Suuj,I,sandy ,16,1,1.2,2,No,"STGL/STGO-ALLPO rangeland in Sandy plain ESG , Desert steppe",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,2.25,0,0,0,0,1.5,0,0,0,6.5,51.5,7,6.6001544
1262,2015,UM-BAYANDALAI,TUHUM-HOROOT,UM-Bayandalai / Tuhum-Horoot,I,Loamy,15,1,1.1,1,Yes,"STGL/STGO-semi shrubs rangeland in Loamy covered gravelly plain ESG, desert steppe",0,0,NA,0,0,0.25,NA,0,0,0,0,NA,0.75,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,NA,NA,NA,17.75,23.75,7,44.00102615
1263,2015,UM-BULGAN,BULGAN-HASHAALAAGUI TALBAI,UM-Bulgan / Bulgan-Hashaalaagui talbai,I,Gravelly,14,1,1.1,1,Yes,"Stipa gobica/ Stpa glareosa –grass rangeland in Gravelly hills ESG, Desert steppe",0,0,NA,3.25,0,1.75,NA,0,0,0,0,NA,9,0.25,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75,NA,NA,NA,31.5,7,12,84.80198669
1264,2015,UM-BULGAN,DAL-UNDUR YGAAN,UM-Bulgan / Dal-Undur ygaan,II,Sandy loam,12,2,2.1,2,No,"STKR-STGL/STGO-CLSQ rangeland in Sandy loam covered gravelly plain ESG, Semi desert steppe",0,0,NA,0.75,0,0.25,NA,0,0,0,0,NA,7.25,0,0,0,10.75,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,1.75,NA,NA,NA,24.5,10.75,13,49.00114822
1265,2015,UM-BULGAN,DEN-DEN,UM-Bulgan / Den-Den,I,Sandy loam,12,1,1.1,1,Yes,"STKR-STGL/STGO-CLSQ rangeland in Sandy loamy covered gravelly plain ESG, Semi desert steppe",0,0.5,0,1,0,0,0,2.25,2.25,0,0,0,10.75,0,0,0,30.25,0,0,0,0,0,0,0,0,0,2.75,0,0,0,0,3.5,0,0,0,43,21.25,8,136.6032104
1266,2015,UM-BULGAN,HAVTSGAIT-ULAAN TOLGOI,UM-Bulgan / Havtsgait-Ulaan tolgoi,I,Sandy loam,12,1,1.1,1,Yes,"STKR-STGL/STGO-CLSQ rangeland in Sandy loamy covered gravelly plain ESG, Semi desert steppe",0,1.5,0.75,0.75,0.75,0,2.5,0,0,0,0,0,3.5,0,0,0,37,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,7.25,0,0,0,64.25,6.75,10,186.004364
1267,2015,UM-DALANZADGAD,TS BULAG_HASHAALAAGUI TALBAI,UM-Dalanzadgad / Ts bulag_Hashaalaagui talbai,IV,Sandy,16,3,3.1,2,No,"STGL/STGO-ALLPO rangeland in Sandy plain ESG , Desert steppe",0,0.25,NA,0,0,0,NA,0,0,0,0,NA,1,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,2.75,34.75,4,27.60064507
1268,2015,UM-DALANZADGAD,TSAGAAN BULAG_BAGA BULAG,UM-Dalanzadgad / Tsagaan bulag_Baga bulag,I,Loamy,15,1,1.1,1,Yes,"STGL/STGO-semi shrubs rangeland in Loamy covered gravelly plain ESG, desert steppe",0,1.75,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,17.5,81,5,151.203537
1269,2015,UM-GURVANTES,BAYSAH-DUSLUUR,UM-Gurvantes / Baysah-Dusluur,II,Loamy,15,1,1.2,2,No,"STGL/STGO-semi shrubs rangeland in Loamy covered gravelly plain ESG, desert steppe",0,0.25,NA,0,9,0,NA,0,0,0,0,NA,0.5,0,0,0,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,NA,NA,NA,13.5,73,9,27.00063133
1270,2015,UM-GURVANTES,GOYOT-TAMGAT,UM-Gurvantes / Goyot-Tamgat,I,Sandy,19,1,1.1,1,Yes,"Desert rangeland with shrubs in Sandy ESG, Desert",0,2.25,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,2.75,0,0,12.5,NA,NA,NA,21,75.5,8,167.2039185
1271,2015,UM-GURVANTES,TOST-TSAGAAN HURUU,UM-Gurvantes / Tost-Tsagaan huruu,I,Loamy,15,1,1.1,1,Yes,"STGL/STGO-semi shrubs rangeland in Loamy covered gravelly plain ESG, desert steppe",0,0,NA,0,0,0,NA,0,0,0,0,NA,0.75,0,0,0,9.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,13.25,55.25,6,19.60045815
1272,2015,UM-GURVANTES,URT-HASHAALAAGUI TALBAI,UM-Gurvantes / Urt-hashaalaagui talbai,III,Gravelly,14,2,2.2,2,No,"Stipa gobica/ Stpa glareosa –grass rangeland in Gravelly hills ESG, Desert steppe",0,0,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75,NA,NA,NA,7.5,77,6,7.800182819
1273,2015,UM-GURVANTES,URT-MURGUTSUG,UM-Gurvantes / Urt-Murgutsug,II,Loamy,15,1,1.2,2,No,"STGL/STGO-semi shrubs rangeland in Loamy covered gravelly plain ESG, desert steppe",0,0,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.75,NA,NA,NA,8.5,61.5,4,30.20070839
1274,2015,UM-HANBOGD,BAYAN-UHAA ZAG,UM-Hanbogd / Bayan-Uhaa zag,I,Sandy,19,1,1.1,1,Yes,"Desert rangeland with shrubs in Sandy ESG, Desert",0,0,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,NA,NA,NA,3.75,88,3,54.40127182
1275,2015,UM-HANBOGD,GAVILUUT-ARGALT,UM-Hanbogd / Gaviluut-Argalt,II,Loamy,15,1,1.2,2,No,"STGL/STGO-semi shrubs rangeland in Loamy covered gravelly plain ESG, desert steppe",0,1.5,NA,0,0,0.25,NA,0,0,0,0,NA,0.5,2.25,0,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,NA,NA,NA,11,68.25,10,102.8023987
1276,2015,UM-HANBOGD,JAVHLANT-HASHAALAAGUI TALBAI,UM-Hanbogd / Javhlant-Hashaalaagui talbai,I,Loamy,15,1,1.1,1,Yes,"STGL/STGO-semi shrubs rangeland in Loamy covered gravelly plain ESG, desert steppe",0,1.25,NA,0,0,4.5,NA,0,0,0,0,NA,0.25,0.5,0,0,1.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.75,NA,NA,NA,15.75,74,9,52.40122986
1277,2015,UM-HANBOGD,JAVHLANT-TESGET,UM-Hanbogd / Javhlant-Tesget,I,Loamy,15,1,1.1,1,Yes,"STGL/STGO-semi shrubs rangeland in Loamy covered gravelly plain ESG, desert steppe",0.5,3.5,NA,0,0,0.5,NA,0,0,0,0,NA,4.5,0,0,0,23.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,NA,NA,NA,33.25,49.5,14,119.8027954
1278,2015,UM-HANBOGD,NOMGON-BUILSTIIN AM,UM-Hanbogd / Nomgon-Builstiin am,I,Loamy,15,1,1.1,1,Yes,"STGL/STGO-semi shrubs rangeland in Loamy covered gravelly plain ESG, desert steppe",0,0,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,2,75.5,2,66.20154572
1279,2015,UM-HANHONGOR,HONDOT_HAN-UUL,UM-Hanhongor / Hondot_Han-uul,II,Loamy,15,1,1.2,2,No,"STGL/STGO-semi shrubs rangeland in Loamy covered gravelly plain ESG, desert steppe",0,2.25,NA,0,0,1,NA,0,0,0,0,NA,2,0,0,0,4.75,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2.75,NA,NA,NA,15.5,32.75,8,121.2028351
